Date	Time	Press	Temp	Cond	Sal	O2%	O2ppm	pH	PAR	Trx-Chl-a	Pethr	Pchan
19-07-2024 07:44:22.10    1.09   7.229  27.991   26.911  105.0  10.63  14.000  136.87709    2.19    3.94    1.25
19-07-2024 07:44:22.34    1.09   7.197  28.000   26.945  105.0  10.64  14.000  115.06258    2.49    4.20    0.24
19-07-2024 07:44:22.59    1.13   7.172  28.010   26.975  105.3  10.67  14.000  124.29968    3.98    3.60    3.93
19-07-2024 07:44:22.83    1.12   7.126  28.017   27.018  105.5  10.70  14.000  119.68854    5.27   15.99    3.93
19-07-2024 07:44:23.08    1.10   7.117  28.024   27.033  105.3  10.68  14.000  151.09172    5.27   15.99    3.93
19-07-2024 07:44:23.32    1.10   7.126  28.029   27.031  105.2  10.66  14.000  108.27761    3.00    0.49    5.24
19-07-2024 07:44:23.57    1.11   7.140  28.029   27.021  105.0  10.64  14.000  134.05934    8.00    1.50    2.44
19-07-2024 07:44:23.82    1.09   7.147  28.033   27.019  104.7  10.61  14.000  115.01892    3.35    1.50    2.95
19-07-2024 07:44:24.06    1.11   7.138  28.041   27.035  104.5  10.59  14.000  134.88757    4.06    3.45    3.67
19-07-2024 07:44:24.31    1.10   7.112  28.052   27.067  104.3  10.58  14.000  121.43900    1.91    0.94    3.00
19-07-2024 07:44:24.56    1.13   7.116  28.057   27.069  104.2  10.56  14.000  111.91250    0.51    2.45    0.72
19-07-2024 07:44:24.80    1.06   7.132  28.057   27.057  104.1  10.55  14.000  117.84704    0.51    2.45    0.72
19-07-2024 07:44:25.05    1.09   7.137  28.056   27.052  104.1  10.55  14.000  111.05984    5.29    2.72    5.69
19-07-2024 07:44:25.29    1.10   7.125  28.050   27.055  104.2  10.56  14.000  112.81918    2.65    2.96    0.83
19-07-2024 07:44:25.54    1.07   7.104  28.038   27.058  104.2  10.57  14.000  114.24842    2.54    0.07    1.62
19-07-2024 07:44:25.78    1.09   7.062  28.038   27.092  104.2  10.58  14.000  121.11111    2.97    3.06    1.95
19-07-2024 07:44:26.03    1.11   7.035  28.044   27.119  104.3  10.59  14.000  112.56384    0.92    2.27    2.55
19-07-2024 07:44:26.27    1.10   7.012  28.044   27.137  104.4  10.61  14.000  126.86284    0.92    6.87    2.29
19-07-2024 07:44:26.52    1.10   7.002  28.047   27.148  104.5  10.61  14.000  110.61205    0.92    6.87    2.29
19-07-2024 07:44:26.76    1.13   6.991  28.058   27.169  104.3  10.60  14.000  105.56422    6.40    0.33    3.93
19-07-2024 07:44:27.01    1.10   6.998  28.076   27.183  104.2  10.59  14.000  124.98951    2.48    9.14    1.95
19-07-2024 07:44:27.26    1.12   7.007  28.102   27.202  104.2  10.58  14.000   97.67197    2.80    2.37    3.40
19-07-2024 07:44:27.51    1.09   7.007  28.129   27.232  104.3  10.59  14.000  127.05231    0.72    2.37    4.07
19-07-2024 07:44:27.75    1.10   7.006  28.147   27.251  104.4  10.60  14.000  107.09559    0.17    2.37    4.07
19-07-2024 07:44:28.00    1.08   7.006  28.163   27.268  104.5  10.61  14.000  127.23735    3.38    4.47    0.62
19-07-2024 07:44:28.25    1.11   7.008  28.164   27.268  104.7  10.63  14.000  109.21835    3.38    4.47    0.62
19-07-2024 07:44:28.49    1.08   7.010  28.161   27.263  104.9  10.65  14.000  125.11903    3.03    4.47   11.52
19-07-2024 07:44:28.74    1.09   7.006  28.154   27.259  105.0  10.66  14.000  112.57420    6.22    4.82    0.69
19-07-2024 07:44:28.98    1.09   7.001  28.150   27.259  105.1  10.67  14.000  103.86557    6.22    4.82    0.69
19-07-2024 07:44:29.23    1.11   6.999  28.151   27.262  105.2  10.68  14.000  122.99998    9.41    2.13    2.67
19-07-2024 07:44:29.47    1.08   7.007  28.158   27.262  105.2  10.68  14.000   98.48614    0.79    0.24    4.15
19-07-2024 07:44:29.72    1.06   7.006  28.167   27.273  105.2  10.68  14.000  120.04233    3.35    0.24    2.38
19-07-2024 07:44:29.96    1.09   7.010  28.174   27.277  105.2  10.68  14.000  104.64420    3.35    0.24    2.38
19-07-2024 07:44:30.22    1.08   7.015  28.184   27.284  105.0  10.66  14.000  106.13783    7.72    1.85    3.02
19-07-2024 07:44:30.45    1.07   7.021  28.194   27.289  104.9  10.64  14.000  126.66595   10.04    1.85   11.42
19-07-2024 07:44:30.70    1.09   7.024  28.203   27.297  104.7  10.62  14.000  105.15195   10.04    4.77    4.36
19-07-2024 07:44:30.94    1.11   7.034  28.211   27.297  104.5  10.60  14.000  119.68780    0.34    6.70    4.94
19-07-2024 07:44:31.20    1.10   7.051  28.218   27.292  104.3  10.58  14.000  103.53916    6.36    3.92    2.57
19-07-2024 07:44:31.44    1.08   7.058  28.225   27.293  104.3  10.57  14.000  120.48938    3.66    4.39    2.57
19-07-2024 07:44:31.69    1.08   7.065  28.232   27.295  104.3  10.57  14.000  106.93423    3.66    4.39    2.57
19-07-2024 07:44:31.93    1.07   7.069  28.239   27.300  104.3  10.57  14.000  119.25407    1.77    1.26    2.69
19-07-2024 07:44:32.18    1.09   7.069  28.245   27.306  104.3  10.57  14.000  117.14093    2.35    5.49    2.04
19-07-2024 07:44:32.42    1.09   7.079  28.250   27.304  104.3  10.56  14.000  122.54774    1.20    5.72    1.75
19-07-2024 07:44:32.67    1.09   7.085  28.253   27.302  104.2  10.55  14.000  106.68702    2.21    2.92    2.32
19-07-2024 07:44:32.91    1.10   7.090  28.250   27.294  104.2  10.56  14.000  118.84180    5.45    4.71    2.32
19-07-2024 07:44:33.16    1.13   7.099  28.238   27.275  104.2  10.56  14.000  108.17473    1.79    3.50    2.08
19-07-2024 07:44:33.40    1.10   7.108  28.220   27.248  104.2  10.55  14.000  116.02553    1.79    3.50    2.08
19-07-2024 07:44:33.65    1.10   7.105  28.204   27.234  104.1  10.55  14.000  103.57912    8.14    4.89    1.77
19-07-2024 07:44:33.89    1.10   7.107  28.191   27.218  104.0  10.54  14.000  120.65073    6.11    4.89    2.94
19-07-2024 07:44:34.14    1.11   7.113  28.173   27.195  103.9  10.52  14.000  109.28200    9.00    3.30    0.99
19-07-2024 07:44:34.39    1.10   7.120  28.151   27.165  103.8  10.51  14.000  125.49355    7.54    3.30    3.32
19-07-2024 07:44:34.63    1.09   7.126  28.129   27.138  103.8  10.51  14.000   97.65717    4.02    5.97    0.73
19-07-2024 07:44:34.88    1.12   7.125  28.105   27.112  103.8  10.52  14.000  114.18994    4.61    2.97    4.29
19-07-2024 07:44:35.13    1.08   7.126  28.072   27.077  103.7  10.51  14.000  105.85732    4.61    2.97    4.29
19-07-2024 07:44:35.38    1.10   7.117  28.051   27.062  103.7  10.51  14.000  117.92919    4.19    7.95    1.29
19-07-2024 07:44:35.62    1.07   7.107  28.040   27.059  103.7  10.52  14.000  113.39799    2.01   10.58    0.61
19-07-2024 07:44:35.87    1.10   7.103  28.028   27.048  103.7  10.52  14.000  110.43886    2.77    5.47    3.45
19-07-2024 07:44:36.11    1.09   7.107  28.017   27.034  103.6  10.51  14.000  109.83415    2.67    1.45    4.21
19-07-2024 07:44:36.36    1.08   7.109  28.018   27.034  103.6  10.51  14.000  105.37399    2.35    2.37    8.16
19-07-2024 07:44:36.60    1.07   7.115  28.027   27.038  103.6  10.50  14.000  124.81927    3.47    6.25    2.75
19-07-2024 07:44:36.85    1.08   7.124  28.039   27.044  103.7  10.51  14.000  101.78870    3.47    6.25    2.75
19-07-2024 07:44:37.09    1.08   7.128  28.049   27.050  103.8  10.52  14.000  126.91908    4.30    0.82    7.88
19-07-2024 07:44:37.34    1.08   7.125  28.060   27.065  103.7  10.51  14.000  105.79588    5.39    0.82    5.47
19-07-2024 07:44:37.58    1.10   7.131  28.075   27.076  103.7  10.51  14.000  121.43456    5.39    4.11    3.60
19-07-2024 07:44:37.83    1.11   7.139  28.092   27.088  103.7  10.51  14.000  112.36917    3.68    3.18    1.73
19-07-2024 07:44:38.07    1.08   7.142  28.106   27.101  103.7  10.50  14.000  112.64599    2.17    8.69    2.67
19-07-2024 07:44:38.32    1.10   7.148  28.114   27.105  103.6  10.49  14.000  119.73073    2.17    8.69    2.67
19-07-2024 07:44:38.57    1.10   7.157  28.123   27.107  103.5  10.48  14.000  108.53371    2.50    1.84    3.46
19-07-2024 07:44:38.82    1.10   7.173  28.130   27.102  103.4  10.47  14.000  134.70918    0.62    1.84    3.30
19-07-2024 07:44:39.07    1.08   7.169  28.136   27.111  103.4  10.46  14.000  110.88517    1.81    2.75    1.85
19-07-2024 07:44:39.31    1.10   7.169  28.140   27.116  103.3  10.45  14.000  147.58340    0.40    0.75    1.74
19-07-2024 07:44:39.55    1.12   7.171  28.146   27.120  103.1  10.44  14.000  102.85600    4.43    3.42    3.65
19-07-2024 07:44:39.80    1.10   7.179  28.150   27.119  103.1  10.43  14.000  121.19401    3.75    4.78    4.05
19-07-2024 07:44:40.04    1.09   7.186  28.149   27.112  103.0  10.43  14.000  116.65243    3.75    4.78    4.05
19-07-2024 07:44:40.29    1.08   7.209  28.146   27.091  103.0  10.42  14.000  136.90152    2.59    0.63    4.68
19-07-2024 07:44:40.53    1.08   7.232  28.137   27.064  102.9  10.40  14.000  114.94268    2.92    5.06    4.68
19-07-2024 07:44:40.78    1.09   7.232  28.130   27.056  102.9  10.40  14.000  123.84449    5.62    1.46    5.06
19-07-2024 07:44:41.03    1.09   7.197  28.123   27.075  103.0  10.42  14.000  118.44212    1.79    1.45    2.14
19-07-2024 07:44:41.27    1.10   7.153  28.112   27.099  103.2  10.45  14.000  127.68736    0.99    1.45    5.54
19-07-2024 07:44:41.51    1.11   7.132  28.107   27.109  103.3  10.46  14.000  110.78007    2.25    2.74    1.21
19-07-2024 07:44:41.76    1.11   7.120  28.099   27.110  103.3  10.47  14.000  127.03159    2.25    2.74    1.21
19-07-2024 07:44:42.01    1.09   7.114  28.095   27.111  103.3  10.47  14.000  125.40769    3.67    3.87    1.43
19-07-2024 07:44:42.26    1.11   7.151  28.101   27.088  103.1  10.44  14.000  116.73237    3.24    1.22    3.07
19-07-2024 07:44:42.50    1.09   7.181  28.108   27.073  103.0  10.42  14.000  127.50825    4.61    1.22    5.33
19-07-2024 07:44:42.75    1.08   7.185  28.119   27.081  102.9  10.41  14.000  123.41743   19.08    1.22    4.38
19-07-2024 07:44:43.00    1.08   7.212  28.133   27.075  102.7  10.39  14.000  134.68475    2.58    1.22    2.22
19-07-2024 07:44:43.24    1.10   7.213  28.146   27.087  102.7  10.38  14.000  119.82324    3.69    2.05    2.68
19-07-2024 07:44:43.49    1.06   7.210  28.159   27.104  102.6  10.38  14.000  139.96649    3.69    2.05    2.68
19-07-2024 07:44:43.73    1.10   7.197  28.170   27.125  102.7  10.38  14.000  123.28124    2.13    1.16    2.68
19-07-2024 07:44:43.98    1.10   7.185  28.184   27.150  102.6  10.38  14.000  119.58788    1.36    3.85    1.92
19-07-2024 07:44:44.22    1.10   7.184  28.200   27.168  102.6  10.38  14.000  124.97767    2.15    3.00    3.98
19-07-2024 07:44:44.47    1.08   7.168  28.209   27.190  102.6  10.38  14.000  117.53470    2.13    2.57    0.40
19-07-2024 07:44:44.71    1.08   7.177  28.216   27.190  102.7  10.38  14.000  127.37724    4.84    3.13    2.84
19-07-2024 07:44:44.96    1.09   7.193  28.218   27.180  102.6  10.38  14.000  123.95182    1.84    4.81    1.08
19-07-2024 07:44:45.20    1.08   7.185  28.216   27.184  102.7  10.39  14.000  133.99716    1.84    4.81    1.08
19-07-2024 07:44:45.45    1.10   7.173  28.206   27.183  102.8  10.40  14.000  123.88890    6.04    3.28    1.52
19-07-2024 07:44:45.69    1.08   7.175  28.195   27.169  102.8  10.40  14.000  138.59055    5.83    8.75    2.51
19-07-2024 07:44:45.95    1.09   7.172  28.191   27.167  102.8  10.40  14.000  129.31792    5.28    2.93    4.55
19-07-2024 07:44:46.19    1.10   7.180  28.199   27.170  102.8  10.40  14.000  142.69691    1.74    2.24    3.20
19-07-2024 07:44:46.44    1.10   7.177  28.216   27.190  102.8  10.39  14.000  121.10149    6.01    2.24    2.14
19-07-2024 07:44:46.69    1.09   7.166  28.233   27.217  102.8  10.40  14.000  127.00050    1.12    1.11    2.58
19-07-2024 07:44:46.93    1.12   7.158  28.244   27.235  102.9  10.41  14.000  119.49980    1.12    1.11    2.58
19-07-2024 07:44:47.17    1.08   7.152  28.251   27.247  102.8  10.41  14.000  121.44048    2.41    6.12    1.35
19-07-2024 07:44:47.42    1.11   7.146  28.255   27.256  102.9  10.41  14.000  136.39821    5.42    6.12    2.34
19-07-2024 07:44:47.66    1.06   7.146  28.257   27.258  102.9  10.42  14.000  122.12807    3.30    1.06    1.25
19-07-2024 07:44:47.91    1.11   7.154  28.259   27.253  102.9  10.41  14.000  119.46501    3.97    4.05    3.02
19-07-2024 07:44:48.15    1.08   7.164  28.247   27.233  102.8  10.40  14.000  134.97861    5.12    2.64    4.22
19-07-2024 07:44:48.40    1.08   7.184  28.227   27.196  102.7  10.39  14.000  140.14561    4.24    3.70    2.38
19-07-2024 07:44:48.64    1.08   7.204  28.218   27.171  102.7  10.38  14.000  123.19908    4.24    3.70    2.38
19-07-2024 07:44:48.89    1.10   7.205  28.219   27.171  102.6  10.38  14.000  130.53992    0.59    1.30    5.61
19-07-2024 07:44:49.14    1.10   7.170  28.244   27.226  102.7  10.39  14.000  119.78994    2.28    1.30    3.11
19-07-2024 07:44:49.38    1.09   7.149  28.271   27.271  102.8  10.40  14.000  139.90135    4.39    2.45    3.18
19-07-2024 07:44:49.63    1.10   7.137  28.284   27.294  102.8  10.40  14.000  122.67580    5.16    2.45    3.67
19-07-2024 07:44:49.88    1.10   7.137  28.288   27.299  102.8  10.40  14.000  143.05292    3.73    0.47    5.66
19-07-2024 07:44:50.13    1.10   7.140  28.295   27.303  102.7  10.39  14.000  111.79926    3.76    1.68    1.43
19-07-2024 07:44:50.37    1.13   7.140  28.301   27.310  102.7  10.39  14.000  130.36746    3.76    1.68    1.43
19-07-2024 07:44:50.62    1.10   7.133  28.303   27.317  102.7  10.39  14.000  131.71823    4.42    0.61    4.80
19-07-2024 07:44:50.86    1.09   7.125  28.302   27.323  102.7  10.40  14.000  136.31310    3.08    7.78    4.80
19-07-2024 07:44:51.11    1.10   7.119  28.285   27.309  102.7  10.40  14.000  120.17407    3.06    2.58    4.55
19-07-2024 07:44:51.35    1.10   7.118  28.252   27.275  102.7  10.40  14.000  135.59515    7.43    3.38    1.06
19-07-2024 07:44:51.60    1.07   7.123  28.200   27.215  102.6  10.39  14.000  143.90410    2.03    1.11    3.35
19-07-2024 07:44:51.84    1.10   7.145  28.155   27.151  102.5  10.38  14.000  129.29941    2.39    2.41    1.62
19-07-2024 07:44:52.09    1.08   7.182  28.138   27.103  102.3  10.36  14.000  146.15787    2.39    2.41    1.62
19-07-2024 07:44:52.33    1.09   7.185  28.138   27.101  102.2  10.35  14.000  118.94543    3.01    2.41    1.47
19-07-2024 07:44:52.58    1.10   7.177  28.138   27.108  102.3  10.35  14.000  140.63780    3.23    1.29    3.74
19-07-2024 07:44:52.82    1.08   7.172  28.128   27.101  102.4  10.36  14.000  137.92960    1.95    3.92    3.32
19-07-2024 07:44:53.07    1.09   7.159  28.098   27.080  102.5  10.38  14.000  132.40140    4.39    3.92    3.47
19-07-2024 07:44:53.32    1.09   7.151  28.027   27.010  102.6  10.40  14.000  124.54394    0.75    3.56    4.58
19-07-2024 07:44:53.57    1.08   7.150  27.982   26.963  102.7  10.41  14.000  126.39802    0.42    1.19    2.16
19-07-2024 07:44:53.81    1.08   7.163  27.968   26.938  102.6  10.40  14.000  145.67972    0.42    1.19    2.16
19-07-2024 07:44:54.06    1.09   7.201  27.968   26.908  102.6  10.39  14.000  135.90750    2.86    1.19    0.78
19-07-2024 07:44:54.31    1.10   7.225  27.952   26.872  102.6  10.39  14.000  131.51099    4.03    2.37    3.47
19-07-2024 07:44:54.55    1.10   7.234  27.904   26.814  102.6  10.39  14.000  130.76566    2.73    0.85    1.48
19-07-2024 07:44:54.80    1.10   7.246  27.865   26.764  102.6  10.39  14.000  123.02441    3.68    2.84    1.27
19-07-2024 07:44:55.04    1.09   7.269  27.838   26.718  102.6  10.38  14.000  144.93217    3.93    5.83    1.27
19-07-2024 07:44:55.29    1.10   7.304  27.807   26.659  102.4  10.37  14.000  120.39834    3.72    2.64    1.44
19-07-2024 07:44:55.53    1.10   7.301  27.794   26.647  102.5  10.38  14.000  141.48750    3.72    2.64    1.44
19-07-2024 07:44:55.78    1.07   7.275  27.789   26.662  102.7  10.40  14.000  128.46156    4.31    1.13    4.83
19-07-2024 07:44:56.02    1.09   7.242  27.798   26.696  102.8  10.41  14.000  123.33157    2.79    1.69    3.38
19-07-2024 07:44:56.27    1.10   7.235  27.789   26.693  102.9  10.43  14.000  152.10721    5.98    2.89    4.08
19-07-2024 07:44:56.51    1.10   7.205  27.793   26.720  103.0  10.44  14.000  110.88887    3.71    0.30    3.36
19-07-2024 07:44:56.76    1.09   7.178  27.804   26.752  103.0  10.45  14.000  133.52568    2.13    0.30    1.53
19-07-2024 07:44:57.01    1.10   7.172  27.820   26.774  103.1  10.45  14.000  124.49953    1.96    4.45    2.10
19-07-2024 07:44:57.25    1.10   7.214  27.832   26.754  103.0  10.44  14.000  130.25198    1.96    4.45    2.10
19-07-2024 07:44:57.50    1.10   7.223  27.842   26.757  103.1  10.45  14.000  130.77010    3.85    7.03    2.10
19-07-2024 07:44:57.75    1.11   7.195  27.839   26.777  103.2  10.46  14.000  111.91398    4.00    7.03    2.70
19-07-2024 07:44:57.99    1.09   7.198  27.829   26.763  103.2  10.47  14.000  144.58800    2.98    7.03    2.88
19-07-2024 07:44:58.24    1.09   7.178  27.837   26.787  103.4  10.48  14.000  112.12788    3.59    3.51    2.58
19-07-2024 07:44:58.48    1.08   7.164  27.853   26.815  103.4  10.49  14.000  143.92409    0.85    2.88    2.90
19-07-2024 07:44:58.73    1.10   7.239  27.880   26.786  103.2  10.45  14.000  116.55473    4.81    2.88    1.81
19-07-2024 07:44:58.97    1.09   7.226  27.879   26.795  103.3  10.46  14.000  132.88101    4.81    2.88    1.81
19-07-2024 07:44:59.22    1.07   7.222  27.866   26.784  103.3  10.46  14.000  120.94310    1.83    4.26    3.55
19-07-2024 07:44:59.46    1.08   7.200  27.865   26.800  103.4  10.48  14.000  129.06700    5.14    4.45    1.28
19-07-2024 07:44:59.71    1.08   7.194  27.869   26.808  103.4  10.48  14.000  122.89117    2.17    4.45    4.69
19-07-2024 07:44:59.95    1.09   7.175  27.862   26.816  103.6  10.50  14.000  125.24413    1.44    1.72    2.86
19-07-2024 07:45:00.20    1.10   7.143  27.856   26.835  103.8  10.53  14.000  131.94768    3.45    0.34    3.53
